mean_test_accuracy,mean_test_precision,mean_test_recall,mean_test_f1_score,mean_test_log_loss,params
0.7749515503875969,0.8079710888158389,0.933962930528076,0.866405179378737,-7.77303676904846,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}"
0.773013565891473,0.8073906236515032,0.9317934690553159,0.8651422210095094,-7.83997257591782,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}"
0.7715600775193798,0.8033987962092213,0.9369086669621846,0.8650295001998685,-7.890178644065021,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}"
0.773013565891473,0.807972624470688,0.9307078373498534,0.8650042083569364,-7.839971897964571,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}"
0.7711967054263565,0.8042993245626349,0.9345831576443623,0.8645552783033641,-7.902727909328536,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}"
0.7705910852713179,0.8030260189619695,0.9359785785590983,0.8644166268525605,-7.923646644350164,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}"
0.7692587209302325,0.8070111587831913,0.9262125782491649,0.8625067969870256,-7.969659842179337,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 5, 'KNN__weights': 'uniform'}"
0.7669573643410853,0.8061692571966499,0.9238876455515553,0.8610228540210639,-8.049146270218703,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 5, 'KNN__weights': 'uniform'}"
0.765140503875969,0.805370626599862,0.9223374741872358,0.8598877515095751,-8.111898891816429,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 5, 'KNN__weights': 'uniform'}"
0.7562984496124031,0.8072789475412145,0.9038905286526188,0.8528539743104524,-8.417288171776057,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 5, 'KNN__weights': 'distance'}"
0.7559350775193798,0.8075462513660692,0.9028058339550019,0.8525225357936729,-8.429838211843283,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 5, 'KNN__weights': 'distance'}"
0.7552083333333334,0.8068795264258745,0.9028052573347893,0.8521434281668651,-8.45493964788423,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 5, 'KNN__weights': 'distance'}"
